Region,Sub Region,City,City Index,State,Year,MMWR Week,Lookup Index,Deaths_Pneumonia_and_Influenza,Average LST_degC,Average_NDVI,TotalpopA,Malepop,pctmale,Femalepop,Medianage,TotalpopB,Age60andover,pct60andover,Age65andover,pct65andover,Age75andover,pct75andover,TotalpopC,Whitepop,pct_white,Blackpop,pct_black,AmericanIndian_AlaskaNativepop,Asianpop,NativeHawaiian_PacificIslanderpop,Otherpop
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,25,2010_25,1,35.14,3730.41,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,26,2010_26,1,34.74,3855,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,27,2010_27,0,37.61,3855,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,28,2010_28,1,33.89,3654.49,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,29,2010_29,1,32.72,3621.07,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,30,2010_30,2,34.08,3473.03,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,31,2010_31,2,34.86,3362,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,32,2010_32,1,32.01,3434.71,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,33,2010_33,1,32.38,3616.5,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,34,2010_34,0,28.4,3616.5,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,35,2010_35,0,34.96,3605.57,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,36,2010_36,2,29.63,3605.57,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,37,2010_37,2,24.91,3774.04,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,38,2010_38,3,27.57,3841.43,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,39,2010_39,3,23.98,3738.79,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,40,2010_40,1,22.3,3601.93,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,41,2010_41,1,19.03,3647.97,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,42,2010_42,2,13.52,3924.21,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,43,2010_43,0,15.94,3924.21,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,44,2010_44,3,13.04,3002.66,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,45,2010_45,3,13.27,2849.07,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,46,2010_46,2,10.58,2454.99,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,47,2010_47,2,11.92,2159.43,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,48,2010_48,2,5.01,2068.18,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,49,2010_49,0,0.98,1840.07,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,50,2010_50,1,-1.74,1840.07,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,51,2010_51,0,2.29,1480.5,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,52,2010_52,0,-1.22,1324.46,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2010,53,2010_53,5,,,248005,123042,0.496127094,124963,43.1,248005,31142,0.125570049,20497,0.082647527,7334,0.029571984,248005,82432,0.332380396,64987,0.262039072,606,58578,0,33115
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,1,2011_1,5,2.12,388.21,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,2,2011_2,0,-1.97,388.21,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,3,2011_3,3,-4.13,210.6,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,4,2011_4,1,-6.81,181,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,5,2011_5,4,-1.53,173.73,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,6,2011_6,4,1.93,168.29,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,7,2011_7,2,2.3,563.39,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,8,2011_8,2,2.29,1551.14,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,9,2011_9,3,8.59,1551.14,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,10,2011_10,3,10.28,1573.36,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,11,2011_11,2,14.75,1573.36,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,12,2011_12,3,11.14,1650.3,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,13,2011_13,1,8.46,1681.07,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,14,2011_14,1,15.65,1769.97,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,15,2011_15,2,17.93,1888.5,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,16,2011_16,1,15.83,1987.16,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,17,2011_17,0,26.23,2579.14,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,18,2011_18,2,21.53,2579.14,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,19,2011_19,0,28.08,2898.67,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,20,2011_20,1,20.92,2951.93,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,21,2011_21,2,28.38,3404.66,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,22,2011_22,2,30.95,3744.21,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,23,2011_23,2,31.51,3523.3,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,24,2011_24,1,25.86,2971,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,25,2011_25,3,29.6,2971,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,26,2011_26,2,32.53,3635,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,27,2011_27,0,34.03,3635,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,28,2011_28,0,34.46,3664.13,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,29,2011_29,0,35.34,3675.79,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,30,2011_30,3,33.62,3549.42,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,31,2011_31,1,33.96,3380.93,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,32,2011_32,1,32.92,3456.47,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,33,2011_33,0,30.84,3909.71,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,34,2011_34,2,28.43,3909.71,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,35,2011_35,1,29.1,3636.1,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,36,2011_36,3,27.84,3590.5,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,37,2011_37,2,28,3360.62,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,38,2011_38,0,21.87,3188.21,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,39,2011_39,1,24.11,3269.32,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,40,2011_40,1,20.71,3472.07,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,41,2011_41,2,20.98,3472.07,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
New England & Mid Atlantic,Mid Atltantic,Jersey City,14,NJ,2011,42,2011_42,0,18.46,3316.71,250317,125168,0.500037952,125149,41.4,250317,35395,0.141400704,24286,0.097020977,9149,0.036549655,250317,86009,0.343600315,62893,0.251253411,1233,62771,51,30664
